sales_id,production_id,crop_type,crop_variety,buyer_name,buyer_type,buyer_region,channel_type,transaction_date,quantity_sold_kg,unit_price_eur,total_revenue_eur,discount_applied_eur,net_revenue_eur,shipping_cost_eur,profit_margin_pct,market_price_per_kg,price_variance
842,6314,Wheat,Durum,Gibson Inc,Wholesaler,Bavaria,Online,2025-03-05,374.3,1.45,542.74,10.6,476.62,55.52,20.19,1.4,0.05
843,2022,Soybean,Black,"French, Bennett and Russell",Exporter,Bavaria,Online,2023-12-18,1221.4,0.85,1038.19,24.16,923.45,90.58,11.13,0.84,0.01
844,6022,Potato,Red,Nelson-Osborne,Retailer,Hesse,Cooperative,2025-03-19,849.9,0.54,458.95,3.66,395.41,59.88,19.82,0.56,-0.02
845,1382,Wheat,Emmer,Nolan Group,Wholesaler,Saxony,Cooperative,2025-04-22,394.3,0.87,343.04,8.09,243.06,91.89,6.9,0.95,-0.08
846,9324,Soybean,Black,"Adams, Bowman and Love",Exporter,Brandenburg,Online,2025-02-27,287.4,0.47,135.08,0.59,41.66,92.83,24.98,0.52,-0.05
847,8216,Potato,Red,"Wagner, Doyle and Ponce",Retailer,Hesse,Direct,2025-05-05,746.9,1.39,1038.19,7.82,1019.03,11.34,10.43,1.31,0.08
848,9328,Potato,Red,"Wells, Kelley and Fletcher",Wholesaler,Hesse,Cooperative,2025-04-27,770.4,1.12,862.85,19.8,798.13,44.92,7.63,1.05,0.07
849,8912,Barley,Hulled,"Young, Hamilton and Wilcox",Retailer,Saxony,Online,2025-05-01,592.7,1.48,877.2,7.42,819.41,50.37,18.94,1.45,0.03
850,6893,Potato,Russet,Nguyen-Cameron,Retailer,Bavaria,Cooperative,2025-01-06,1644.6,1.18,1940.63,6.7,1894.32,39.61,19.51,1.07,0.11
851,13667,Barley,Hulled,"Vargas, Adams and Contreras",Wholesaler,Lower Saxony,Direct,2025-01-01,548.8,1.4,768.32,47.15,623.59,97.58,22.42,1.43,-0.03
852,3574,Wheat,Durum,Craig and Sons,Exporter,Saxony,Direct,2025-05-05,319.1,0.91,290.38,48.41,219.59,22.38,19.46,0.96,-0.05
853,13006,Barley,Hulless,Garrett-Wilcox,Exporter,Bavaria,Direct,2025-04-14,1287.1,0.55,707.9,43.59,610.78,53.53,10.5,0.55,0.0
854,8300,Barley,Hulless,Jones Inc,Wholesaler,Lower Saxony,Cooperative,2025-05-05,451.1,0.56,252.62,40.39,177.7,34.53,5.97,0.58,-0.02
855,9038,Corn,Dent,Parrish Group,Wholesaler,Bavaria,Direct,2025-04-24,1666.6,0.29,483.31,24.95,441.2,17.16,15.3,0.32,-0.03
856,5785,Soybean,Yellow,Mueller Ltd,Wholesaler,Brandenburg,Online,2025-05-05,632.5,0.97,613.52,39.48,485.17,88.87,11.41,0.93,0.04
857,1512,Barley,Hulled,Black-Cunningham,Wholesaler,Bavaria,Online,2024-08-09,654.8,0.86,563.13,45.26,452.57,65.3,23.15,0.89,-0.03
858,3020,Wheat,Durum,Turner PLC,Exporter,Brandenburg,Direct,2025-05-05,1808.7,0.99,1790.61,18.54,1689.49,82.58,6.09,1.04,-0.05
859,14550,Corn,Dent,Sherman and Sons,Wholesaler,Saxony,Direct,2025-03-15,817.1,0.65,531.12,10.57,450.63,69.92,6.81,0.7,-0.05
860,12276,Barley,Hulled,Williams-Harding,Exporter,Saxony,Online,2024-12-07,1492.6,0.97,1447.82,18.73,1386.6,42.49,21.78,0.9,0.07
861,5799,Potato,Red,"Mckinney, Thomas and Lang",Wholesaler,Brandenburg,Cooperative,2025-04-23,1938.0,0.45,872.1,3.6,786.92,81.58,13.87,0.48,-0.03
862,11944,Barley,Hulled,"Little, Williams and Maddox",Wholesaler,Saxony,Direct,2025-01-02,206.6,0.59,121.89,6.3,78.59,37.0,18.29,0.54,0.05
863,9103,Corn,Sweet,Khan Inc,Retailer,Lower Saxony,Direct,2024-07-21,763.0,0.99,755.37,13.12,672.64,69.61,7.39,0.98,0.01
864,3163,Soybean,Yellow,"Bennett, Ward and Curry",Exporter,Saxony,Cooperative,2024-08-17,1690.4,0.6,1014.24,4.63,919.99,89.62,12.08,0.66,-0.06
865,9037,Potato,Red,"Schmidt, Fleming and Aguilar",Wholesaler,Lower Saxony,Cooperative,2024-08-01,1292.1,1.18,1524.68,47.73,1466.7,10.25,22.34,1.2,-0.02
866,6877,Soybean,Yellow,Smith and Sons,Exporter,Lower Saxony,Online,2024-11-30,1989.4,1.17,2327.6,43.62,2267.5,16.48,5.58,1.15,0.02
867,12066,Wheat,Durum,"Parker, Lynn and Valenzuela",Wholesaler,Hesse,Direct,2025-03-03,1389.5,0.47,653.06,48.08,573.98,31.0,12.62,0.48,-0.01
868,12200,Soybean,Yellow,Miller-Mcintosh,Exporter,Saxony,Online,2025-05-05,1383.7,0.48,664.18,4.25,566.97,92.96,12.97,0.46,0.02
869,5833,Wheat,Durum,Gonzalez-Miller,Retailer,Hesse,Online,2024-09-19,530.9,0.99,525.59,33.51,398.93,93.15,6.81,1.06,-0.07
870,2494,Barley,Hulled,"Cooper, Warren and Ochoa",Wholesaler,Lower Saxony,Cooperative,2024-12-24,1717.1,1.31,2249.4,4.7,2155.26,89.44,7.8,1.25,0.06
871,4145,Potato,Russet,Johnson Ltd,Exporter,Lower Saxony,Direct,2025-05-05,475.4,0.36,171.14,11.58,81.98,77.58,21.7,0.35,0.01
872,6401,Corn,Dent,Bell-Maxwell,Retailer,Saxony,Cooperative,2025-04-27,1097.5,1.03,1130.42,25.75,1045.67,59.0,17.76,1.1,-0.07
873,2508,Wheat,Emmer,"Thompson, Brooks and Myers",Wholesaler,Bavaria,Online,2025-04-06,552.8,0.46,254.29,32.82,165.22,56.25,11.01,0.44,0.02
874,7379,Soybean,Black,"Gallegos, Hendrix and Thomas",Exporter,Saxony,Online,2025-05-05,256.4,1.35,346.14,26.51,242.7,76.93,16.25,1.36,-0.01
875,4702,Corn,Sweet,Diaz-Joyce,Wholesaler,Bavaria,Direct,2025-03-29,414.9,0.68,282.13,37.89,190.69,53.55,17.75,0.63,0.05
876,8326,Potato,Russet,Lopez-Berg,Retailer,Saxony,Direct,2024-02-26,1178.4,0.95,1119.48,21.52,1038.02,59.94,12.88,0.88,0.07
877,611,Wheat,Emmer,"Mcdowell, Burns and Diaz",Retailer,Bavaria,Cooperative,2024-07-15,278.5,1.13,314.7,46.75,176.5,91.45,19.76,1.05,0.08
878,9505,Potato,Red,"Parks, Cannon and Mcdonald",Retailer,Brandenburg,Online,2025-05-05,1211.9,0.61,739.26,3.83,692.69,42.74,16.62,0.61,0.0
879,1598,Barley,Hulled,Nelson PLC,Exporter,Hesse,Direct,2025-02-23,1424.9,1.3,1852.37,10.81,1788.87,52.69,9.57,1.41,-0.11
880,10478,Wheat,Emmer,Terrell-Gonzalez,Wholesaler,Saxony,Direct,2025-03-12,963.2,1.4,1348.48,24.11,1247.71,76.66,9.78,1.29,0.11
881,13953,Potato,Red,Cunningham and Sons,Wholesaler,Hesse,Cooperative,2025-03-31,505.6,0.89,449.98,46.22,311.64,92.12,8.54,0.85,0.04
882,10240,Corn,Sweet,"Bowen, Parker and Moss",Wholesaler,Lower Saxony,Direct,2025-01-17,1041.6,0.93,968.69,39.67,905.42,23.6,16.01,1.01,-0.08
883,10923,Potato,Red,Thompson-Hudson,Retailer,Hesse,Direct,2025-04-14,1426.8,1.35,1926.18,3.1,1832.08,91.0,19.64,1.29,0.06
884,14642,Barley,Hulless,Dixon-Rush,Retailer,Hesse,Direct,2025-05-05,711.3,0.4,284.52,22.92,223.73,37.87,12.59,0.4,0.0
885,13178,Soybean,Black,Pugh-Griffin,Retailer,Bavaria,Online,2024-10-19,714.9,1.32,943.67,25.81,864.11,53.75,11.6,1.22,0.1
886,9407,Barley,Hulless,Hunt Inc,Retailer,Bavaria,Online,2024-12-09,974.4,1.1,1071.84,17.36,1005.08,49.4,7.96,1.14,-0.04
887,12600,Soybean,Yellow,Parrish-Phillips,Wholesaler,Saxony,Direct,2025-02-16,1672.3,1.02,1705.75,3.09,1661.13,41.53,11.29,0.93,0.09
888,10095,Wheat,Emmer,Patterson-Pope,Retailer,Brandenburg,Cooperative,2025-03-18,354.5,1.37,485.66,5.13,403.36,77.17,12.08,1.38,-0.01
889,12199,Corn,Dent,"Dixon, Taylor and Heath",Retailer,Brandenburg,Cooperative,2025-04-07,758.8,0.69,523.57,46.95,377.1,99.52,9.79,0.67,0.02
890,13039,Wheat,Emmer,"Byrd, Hall and Mcdowell",Retailer,Bavaria,Direct,2024-06-18,524.7,0.9,472.23,35.15,372.63,64.45,21.01,0.89,0.01
891,1713,Corn,Sweet,Mann-Smith,Retailer,Bavaria,Cooperative,2025-05-05,1499.0,0.42,629.58,48.84,547.11,33.63,20.03,0.43,-0.01
892,8131,Soybean,Black,"Baker, Smith and Wilson",Retailer,Hesse,Online,2024-11-18,1391.9,1.15,1600.68,34.21,1515.55,50.92,16.07,1.12,0.03
893,13121,Soybean,Yellow,Kane Inc,Wholesaler,Saxony,Direct,2025-04-25,1743.9,0.93,1621.83,35.07,1503.97,82.79,8.29,1.0,-0.07
894,2514,Soybean,Black,Frazier Group,Retailer,Saxony,Cooperative,2025-04-22,1721.9,0.29,499.35,20.83,398.57,79.95,17.76,0.31,-0.02
895,6209,Potato,Red,Osborne Group,Wholesaler,Bavaria,Online,2025-05-05,510.3,0.43,219.43,15.15,146.75,57.53,22.19,0.4,0.03
896,1818,Potato,Russet,Green-Stevens,Retailer,Lower Saxony,Cooperative,2025-03-07,1447.9,1.13,1636.13,19.96,1595.03,21.14,16.39,1.2,-0.07
897,1654,Barley,Hulless,Hill LLC,Exporter,Hesse,Direct,2025-05-05,220.8,0.95,209.76,30.98,154.82,23.96,12.5,0.87,0.08
898,9082,Wheat,Emmer,Jordan LLC,Exporter,Saxony,Direct,2025-04-04,1051.5,1.41,1482.62,19.49,1418.44,44.69,19.08,1.44,-0.03
899,6047,Barley,Hulled,"Schmitt, Novak and Kelly",Wholesaler,Brandenburg,Direct,2025-01-03,1929.1,1.33,2565.7,44.71,2491.95,29.04,17.71,1.37,-0.04
900,8215,Soybean,Yellow,Smith-Harris,Wholesaler,Brandenburg,Direct,2025-05-05,1485.1,0.91,1351.44,7.71,1292.26,51.47,5.42,0.88,0.03
901,5261,Potato,Red,Johnson Ltd,Retailer,Hesse,Direct,2025-05-05,1470.4,0.58,852.83,41.24,717.83,93.76,18.53,0.53,0.05
902,4458,Wheat,Emmer,Jones Inc,Exporter,Lower Saxony,Online,2025-02-13,758.4,1.29,978.34,23.27,873.94,81.13,14.54,1.31,-0.02
903,9848,Wheat,Durum,Harris PLC,Exporter,Hesse,Cooperative,2025-05-02,1949.7,1.17,2281.15,16.88,2201.23,63.04,23.39,1.2,-0.03
904,2661,Potato,Russet,Levy Ltd,Wholesaler,Saxony,Cooperative,2025-03-11,767.0,0.31,237.77,14.51,135.31,87.95,20.4,0.3,0.01
905,9078,Soybean,Yellow,Lewis Inc,Retailer,Hesse,Online,2025-04-02,375.2,1.49,559.05,25.67,521.47,11.91,9.56,1.46,0.03
906,9523,Soybean,Black,Henson-Young,Exporter,Saxony,Online,2025-05-05,1770.6,1.18,2089.31,26.53,2025.73,37.05,17.51,1.3,-0.12
907,3163,Soybean,Yellow,Warren Group,Wholesaler,Brandenburg,Direct,2024-04-02,612.7,0.72,441.14,41.36,317.63,82.15,9.32,0.66,0.06
908,6022,Potato,Red,Hooper Ltd,Exporter,Lower Saxony,Direct,2024-08-25,752.2,0.55,413.71,37.24,298.79,77.68,11.24,0.56,-0.01
909,11699,Potato,Red,Gregory-Church,Retailer,Bavaria,Online,2024-08-09,959.1,1.12,1074.19,48.39,991.06,34.74,20.33,1.19,-0.07
910,14761,Wheat,Durum,Snyder-Patterson,Exporter,Brandenburg,Cooperative,2024-11-13,540.5,0.92,497.26,8.34,407.83,81.09,15.52,0.85,0.07
911,13000,Barley,Hulled,Collins Group,Wholesaler,Brandenburg,Direct,2024-01-29,1313.6,1.35,1773.36,27.8,1676.83,68.73,23.91,1.44,-0.09
912,10466,Potato,Red,"Zimmerman, Adams and Young",Exporter,Hesse,Online,2024-05-29,1691.8,0.71,1201.18,48.6,1108.42,44.16,7.33,0.77,-0.06
913,13867,Barley,Hulless,Rodriguez-Mccoy,Exporter,Bavaria,Direct,2025-04-04,695.4,0.51,354.65,46.98,291.43,16.24,20.01,0.56,-0.05
914,1025,Wheat,Durum,Bradley PLC,Exporter,Brandenburg,Cooperative,2024-10-06,294.8,1.05,309.54,43.56,178.9,87.08,10.46,1.13,-0.08
915,11288,Wheat,Emmer,Crosby Group,Exporter,Brandenburg,Cooperative,2025-01-07,343.6,0.32,109.95,12.58,13.76,83.61,19.81,0.34,-0.02
916,13171,Potato,Red,"Vasquez, Young and Simmons",Retailer,Saxony,Direct,2024-11-27,624.3,0.44,274.69,0.74,193.93,80.02,5.86,0.46,-0.02
917,14155,Wheat,Emmer,Holloway-Norman,Wholesaler,Lower Saxony,Online,2024-11-06,1524.8,1.24,1890.75,45.62,1778.7,66.43,17.13,1.2,0.04
918,11950,Barley,Hulless,Carter-Bridges,Wholesaler,Brandenburg,Cooperative,2025-03-23,461.0,0.62,285.82,37.91,165.13,82.78,19.9,0.62,0.0
919,7807,Corn,Dent,Lee PLC,Retailer,Lower Saxony,Online,2024-02-24,1476.5,0.36,531.54,48.81,446.98,35.75,16.0,0.38,-0.02
920,11644,Wheat,Emmer,Watts Ltd,Wholesaler,Hesse,Online,2025-01-26,898.3,0.71,637.79,17.66,610.01,10.12,14.46,0.69,0.02
921,13900,Wheat,Emmer,Brown and Sons,Exporter,Lower Saxony,Cooperative,2025-05-05,1818.7,0.55,1000.29,3.4,911.86,85.03,18.56,0.6,-0.05
922,12633,Wheat,Emmer,"Patterson, Walker and Miles",Exporter,Saxony,Direct,2025-05-04,892.1,1.26,1124.05,34.93,1070.38,18.74,16.15,1.28,-0.02
923,12700,Potato,Red,"Torres, Wells and Mays",Wholesaler,Saxony,Cooperative,2025-05-05,1818.4,0.48,872.83,9.49,845.33,18.01,15.87,0.46,0.02
924,4504,Corn,Sweet,Villegas-Robinson,Retailer,Lower Saxony,Direct,2025-05-05,1790.1,0.59,1056.16,47.29,923.31,85.56,16.73,0.57,0.02
925,3859,Soybean,Black,"Pugh, Daniels and Davis",Wholesaler,Lower Saxony,Direct,2025-05-05,1829.5,0.31,567.14,9.85,488.82,68.47,19.37,0.32,-0.01
926,12079,Soybean,Black,Sullivan-Hoover,Wholesaler,Lower Saxony,Cooperative,2025-04-18,831.5,0.53,440.7,27.44,391.73,21.53,10.8,0.49,0.04
927,8035,Soybean,Yellow,Coleman Group,Exporter,Bavaria,Online,2025-05-05,1786.1,1.18,2107.6,36.21,1998.19,73.2,21.08,1.14,0.04
928,1565,Wheat,Emmer,"Juarez, Martinez and Flores",Wholesaler,Brandenburg,Online,2024-12-15,392.6,1.02,400.45,8.02,296.59,95.84,23.14,1.09,-0.07
929,4275,Barley,Hulless,Cunningham-Durham,Wholesaler,Saxony,Cooperative,2025-03-30,1486.2,1.06,1575.37,48.76,1448.91,77.7,22.91,1.09,-0.03
930,10644,Barley,Hulless,Gardner-Horn,Exporter,Hesse,Direct,2024-12-02,1747.3,1.21,2114.23,16.82,2030.58,66.83,6.31,1.2,0.01
931,1492,Barley,Hulled,Dickerson-Barron,Exporter,Lower Saxony,Online,2024-07-12,1378.8,1.02,1406.38,1.51,1329.29,75.58,23.71,1.09,-0.07
932,1725,Corn,Sweet,Salas Ltd,Retailer,Lower Saxony,Direct,2025-03-06,507.4,1.48,750.95,39.79,662.43,48.73,20.17,1.35,0.13
933,13360,Soybean,Yellow,Jacobson LLC,Retailer,Saxony,Direct,2025-04-08,1602.6,0.6,961.56,21.04,879.15,61.37,6.71,0.63,-0.03
934,1255,Wheat,Emmer,Burch Ltd,Wholesaler,Brandenburg,Direct,2025-05-05,979.0,1.32,1292.28,49.17,1165.62,77.49,21.17,1.25,0.07
935,744,Corn,Dent,"Sullivan, Gonzalez and Martin",Retailer,Bavaria,Online,2025-05-05,1499.9,1.31,1964.87,5.05,1949.59,10.23,8.64,1.24,0.07
936,5457,Soybean,Yellow,Miller-Ortega,Retailer,Hesse,Cooperative,2025-01-12,1894.6,1.46,2766.12,29.76,2709.29,27.07,8.17,1.38,0.08
937,410,Soybean,Black,"Carson, Green and Conway",Retailer,Brandenburg,Online,2025-03-31,750.7,0.97,728.18,48.18,597.56,82.44,16.56,0.89,0.08
938,3045,Corn,Dent,Barnett-Ingram,Wholesaler,Hesse,Cooperative,2024-10-19,1968.0,0.86,1692.48,24.15,1597.32,71.01,8.64,0.93,-0.07
939,3815,Potato,Russet,Welch Group,Retailer,Saxony,Direct,2025-04-09,1461.8,1.61,2353.5,43.12,2240.28,70.1,24.43,1.49,0.12
940,4528,Wheat,Emmer,Williams Inc,Retailer,Saxony,Direct,2025-05-04,946.0,1.18,1116.28,35.47,991.13,89.68,8.49,1.21,-0.03
941,4259,Corn,Sweet,Turner-Walker,Exporter,Bavaria,Direct,2025-01-01,1976.9,0.78,1541.98,12.25,1452.47,77.26,14.88,0.78,0.0
942,1014,Barley,Hulless,Brown Group,Exporter,Saxony,Cooperative,2025-05-05,612.4,1.13,692.01,6.51,595.91,89.59,21.9,1.07,0.06
943,287,Potato,Russet,"Lee, Simmons and Walker",Wholesaler,Brandenburg,Cooperative,2024-08-02,509.9,0.6,305.94,45.43,247.05,13.46,16.65,0.66,-0.06
944,2784,Potato,Russet,Russo PLC,Exporter,Bavaria,Cooperative,2025-02-26,487.3,1.49,726.08,46.18,662.19,17.71,24.2,1.46,0.03
945,9889,Soybean,Yellow,Shaw PLC,Exporter,Brandenburg,Direct,2025-03-24,1770.7,1.02,1806.11,33.96,1682.56,89.59,17.25,1.0,0.02
946,6842,Barley,Hulless,"Mason, Griffin and Gutierrez",Wholesaler,Hesse,Online,2024-10-12,1719.9,0.55,945.95,22.21,835.87,87.87,15.78,0.56,-0.01
947,13740,Soybean,Yellow,Williams PLC,Retailer,Saxony,Direct,2024-02-03,339.7,0.34,115.5,18.67,75.19,21.64,15.86,0.37,-0.03
948,14148,Wheat,Durum,"Jacobs, Gilbert and Hernandez",Retailer,Lower Saxony,Cooperative,2025-04-08,1118.6,0.79,883.69,24.11,784.49,75.09,12.0,0.84,-0.05
949,8834,Corn,Sweet,Robles Inc,Exporter,Brandenburg,Online,2024-08-14,1121.7,0.62,695.45,43.84,557.84,93.77,15.68,0.58,0.04
950,14623,Wheat,Emmer,"Maynard, Jackson and Sherman",Retailer,Brandenburg,Online,2025-05-05,1946.6,1.32,2569.51,24.03,2488.26,57.22,13.28,1.38,-0.06
951,2621,Corn,Dent,Jones-Lopez,Wholesaler,Saxony,Online,2024-02-10,512.6,0.83,425.46,19.29,362.28,43.89,7.01,0.87,-0.04
952,8164,Wheat,Durum,Curry LLC,Wholesaler,Saxony,Online,2025-04-26,474.7,0.49,232.6,3.95,178.45,50.2,22.55,0.46,0.03
953,12575,Potato,Red,Martin-Berger,Exporter,Brandenburg,Cooperative,2024-12-31,1430.3,1.17,1673.45,14.62,1643.61,15.22,9.62,1.2,-0.03
954,6946,Barley,Hulless,Mitchell Ltd,Retailer,Brandenburg,Cooperative,2024-06-08,1152.2,1.07,1232.85,42.73,1158.17,31.95,9.46,1.17,-0.1
955,8569,Potato,Russet,Yang PLC,Retailer,Bavaria,Online,2024-04-29,1550.7,0.8,1240.56,40.43,1144.64,55.49,23.92,0.73,0.07
956,5668,Barley,Hulled,Peters Ltd,Exporter,Saxony,Cooperative,2025-03-19,1655.5,0.44,728.42,31.73,658.1,38.59,12.5,0.49,-0.05
957,2664,Barley,Hulled,"Thompson, Bernard and Gardner",Wholesaler,Lower Saxony,Cooperative,2025-05-05,1797.9,0.96,1725.98,19.81,1674.43,31.74,24.0,1.06,-0.1
958,755,Barley,Hulled,"Evans, Everett and Hebert",Exporter,Brandenburg,Cooperative,2024-09-25,1159.6,0.51,591.4,16.02,513.99,61.39,18.7,0.5,0.01
959,6872,Soybean,Yellow,Thompson Inc,Wholesaler,Lower Saxony,Cooperative,2025-02-20,379.9,1.56,592.64,4.86,515.97,71.81,21.94,1.45,0.11
960,9614,Corn,Dent,"Walter, Mathis and Sanders",Exporter,Saxony,Direct,2025-02-03,1348.3,0.64,862.91,30.23,765.44,67.24,17.59,0.63,0.01
961,7744,Potato,Russet,Gray-Steele,Retailer,Lower Saxony,Direct,2025-04-09,1278.6,1.26,1611.04,30.39,1516.46,64.19,10.59,1.18,0.08
962,908,Potato,Russet,"Figueroa, Simpson and Steele",Retailer,Brandenburg,Online,2025-04-05,596.1,0.64,381.5,21.54,305.79,54.17,21.13,0.62,0.02
963,6725,Soybean,Black,Wilson-Boone,Wholesaler,Hesse,Online,2024-09-15,431.9,0.62,267.78,28.93,220.8,18.05,15.24,0.65,-0.03
964,12799,Corn,Dent,Conrad-Reyes,Exporter,Hesse,Cooperative,2024-03-05,1643.8,0.87,1430.11,21.01,1360.14,48.96,21.74,0.86,0.01
965,2689,Barley,Hulless,Brown Ltd,Exporter,Bavaria,Online,2025-03-30,626.1,1.05,657.41,13.87,608.29,35.25,15.81,1.06,-0.01
966,3630,Barley,Hulled,Tran-Griffin,Retailer,Saxony,Cooperative,2024-07-15,535.1,0.85,454.84,22.46,409.75,22.63,18.53,0.93,-0.08
967,3588,Soybean,Yellow,Branch Inc,Wholesaler,Brandenburg,Cooperative,2025-05-05,671.8,1.52,1021.14,41.51,944.81,34.82,6.93,1.41,0.11
968,14341,Corn,Sweet,"Gilbert, Baker and Wilson",Wholesaler,Hesse,Online,2025-02-04,1824.7,1.44,2627.57,7.33,2540.89,79.35,5.25,1.31,0.13
969,10917,Wheat,Emmer,Pollard Ltd,Wholesaler,Saxony,Direct,2024-07-24,1103.8,1.33,1468.05,39.46,1364.17,64.42,20.13,1.37,-0.04
970,14008,Soybean,Black,"Gamble, Padilla and Brown",Wholesaler,Lower Saxony,Direct,2024-10-01,1013.0,0.55,557.15,17.24,464.76,75.15,11.58,0.59,-0.04
971,1697,Soybean,Yellow,Gonzales-Fernandez,Wholesaler,Bavaria,Cooperative,2025-03-14,723.9,0.51,369.19,15.47,288.57,65.15,16.21,0.53,-0.02
972,3787,Wheat,Emmer,"Perry, Bowman and Flynn",Exporter,Hesse,Cooperative,2025-03-31,1882.7,0.84,1581.47,15.78,1554.14,11.55,14.65,0.86,-0.02
973,4924,Barley,Hulled,Kent-Martinez,Exporter,Brandenburg,Online,2025-05-01,1411.1,0.78,1100.66,18.43,1066.44,15.79,23.43,0.72,0.06
974,7313,Barley,Hulled,Morton Group,Wholesaler,Brandenburg,Cooperative,2025-05-05,1047.5,0.62,649.45,45.3,505.16,98.99,6.47,0.57,0.05
975,8665,Corn,Sweet,Baker-Williams,Wholesaler,Brandenburg,Online,2024-01-26,649.2,0.41,266.17,24.03,163.74,78.4,23.3,0.43,-0.02
976,12861,Barley,Hulless,"Ramirez, Thomas and Sullivan",Exporter,Saxony,Cooperative,2024-05-30,551.7,1.11,612.39,27.03,555.61,29.75,9.01,1.03,0.08
977,1944,Soybean,Yellow,Burns-Suarez,Retailer,Lower Saxony,Online,2025-03-15,553.7,0.89,492.79,26.09,434.74,31.96,17.05,0.88,0.01
978,13678,Wheat,Emmer,Holder-Hodges,Wholesaler,Bavaria,Online,2025-03-31,1074.8,0.9,967.32,4.73,923.48,39.11,12.79,0.9,0.0
979,8054,Potato,Russet,Larsen-Dean,Exporter,Saxony,Cooperative,2024-03-27,1273.4,0.76,967.78,7.03,864.96,95.79,10.21,0.7,0.06
980,1271,Wheat,Emmer,Cannon and Sons,Retailer,Bavaria,Online,2025-03-07,1219.9,0.43,524.56,44.24,451.76,28.56,19.41,0.46,-0.03
981,9761,Wheat,Durum,"Bailey, Mack and Payne",Retailer,Lower Saxony,Cooperative,2024-05-26,945.9,0.82,775.64,37.27,684.0,54.37,9.8,0.75,0.07
982,1458,Barley,Hulless,Bauer-Harris,Exporter,Saxony,Direct,2024-06-04,879.9,0.41,360.76,36.08,292.17,32.51,20.61,0.41,0.0
983,2077,Soybean,Yellow,Williamson and Sons,Wholesaler,Hesse,Online,2025-03-11,1657.4,0.35,580.09,27.38,456.72,95.99,6.93,0.33,0.02
984,7074,Wheat,Durum,Roberts-Herrera,Wholesaler,Hesse,Cooperative,2025-05-05,1423.4,1.38,1964.29,13.43,1874.83,76.03,18.39,1.3,0.08
985,9411,Wheat,Durum,Coleman-Oneal,Exporter,Lower Saxony,Cooperative,2025-05-05,1082.7,0.4,433.08,18.69,366.94,47.45,9.88,0.39,0.01
986,7639,Wheat,Durum,Boone LLC,Retailer,Bavaria,Direct,2024-06-17,1246.5,0.78,972.27,28.82,846.59,96.86,22.78,0.86,-0.08
987,1285,Corn,Sweet,Williams-Todd,Exporter,Lower Saxony,Online,2024-12-11,1120.1,0.76,851.28,3.74,792.82,54.72,6.04,0.83,-0.07
988,1536,Wheat,Emmer,Fowler Ltd,Retailer,Saxony,Online,2025-05-05,362.2,0.47,170.23,9.95,62.84,97.44,14.97,0.49,-0.02
989,9265,Potato,Red,"Moore, Hayes and Smith",Retailer,Saxony,Cooperative,2024-09-01,1953.1,0.8,1562.48,17.94,1461.74,82.8,15.71,0.81,-0.01
990,11246,Potato,Red,"Mendez, Lewis and Robbins",Exporter,Brandenburg,Direct,2024-06-25,973.3,1.29,1255.56,2.04,1215.56,37.96,6.42,1.39,-0.1
991,2519,Potato,Russet,Rojas-Burns,Exporter,Brandenburg,Cooperative,2024-05-07,1166.4,0.95,1108.08,26.85,1034.45,46.78,15.53,0.96,-0.01
992,1090,Wheat,Durum,Gonzalez Ltd,Retailer,Saxony,Cooperative,2025-05-05,1154.1,1.3,1500.33,34.13,1399.31,66.89,8.33,1.44,-0.14
993,7153,Corn,Dent,Brown and Sons,Retailer,Hesse,Cooperative,2024-07-04,1155.9,0.75,866.92,4.05,765.77,97.1,13.55,0.69,0.06
994,3649,Corn,Sweet,Sims Ltd,Exporter,Hesse,Online,2024-04-10,1348.2,0.9,1213.38,18.04,1173.49,21.85,12.12,0.91,-0.01
995,5438,Barley,Hulled,"Allen, Mullins and Gonzalez",Retailer,Lower Saxony,Online,2024-07-13,863.1,1.39,1199.71,20.16,1097.14,82.41,6.93,1.34,0.05
996,14144,Wheat,Durum,Welch-Caldwell,Retailer,Lower Saxony,Cooperative,2024-08-14,903.8,0.94,849.57,8.77,793.7,47.1,5.9,0.92,0.02
997,4160,Soybean,Yellow,Lewis-Ortiz,Wholesaler,Lower Saxony,Cooperative,2025-05-02,1310.8,0.8,1048.64,19.93,946.94,81.77,23.29,0.84,-0.04
998,13945,Wheat,Emmer,Ray-Jones,Retailer,Brandenburg,Direct,2024-08-25,1789.0,0.75,1341.75,34.27,1295.77,11.71,18.48,0.72,0.03
999,9540,Soybean,Black,Dickson-Mcgee,Wholesaler,Brandenburg,Cooperative,2025-05-05,361.1,0.73,263.6,33.22,204.63,25.75,13.59,0.81,-0.08
1000,9897,Wheat,Durum,Harmon Group,Wholesaler,Bavaria,Cooperative,2024-09-23,309.9,0.56,173.54,2.25,125.73,45.56,20.57,0.61,-0.05
1001,897,Soybean,Yellow,"Ortiz, Hobbs and Massey",Wholesaler,Hesse,Online,2024-07-20,1658.3,0.46,762.82,11.29,680.64,70.89,12.33,0.46,0.0
1002,8100,Wheat,Emmer,Garcia Inc,Wholesaler,Bavaria,Online,2025-05-05,1356.7,0.69,936.12,8.38,884.52,43.22,22.44,0.71,-0.02
1003,7865,Wheat,Durum,"Garcia, Gonzalez and Gonzalez",Wholesaler,Lower Saxony,Online,2025-03-22,1311.5,1.26,1652.49,20.41,1596.41,35.67,11.92,1.27,-0.01
